User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,tacafacy,3/22/2020,positive,0.16
A little too late Make the package work for the average American and not your Wallstreet buddies,madmrlib,3/22/2020,negative,-0.159375
RT It seems has adopted diluted the 5Demands we helped to develop As the situation mutates only fearless cultur,SomeoneVeryElse,3/22/2020,neutral,0
The scientific detectives tracing coronavirus via ht,vubblePOP,3/22/2020,neutral,0
RT In Europe the populist right s message in the past five years has been to blame everything on illegal immigrants amp Brussels w,KeszZoltan,3/22/2020,negative,-0.154761905
RT Epidemiologists have been on high alert for viruses from bats since the SARS outbreak in 2003,russelltim151,3/22/2020,positive,0.16
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,melodious1960,3/22/2020,neutral,0
RT Coronavirus news stories and prevention guidelines can trigger bouts of intense anxiety and compulsive behavior How to Dea,NeuroRebel,3/22/2020,positive,0.2
RT Coronavirus news stories and prevention guidelines can trigger bouts of intense anxiety and compulsive behavior How to Dea,tessarakt,3/22/2020,positive,0.2
RT This is how coronavirus really traces back to bats,sxegreenmnm,3/22/2020,positive,0.1
RT Coronavirus news stories and prevention guidelines can trigger bouts of intense anxiety and compulsive behavior How to Dea,HowlingRoots,3/22/2020,positive,0.2
There is no Plan B for lawmaker s facing the corona pandemic on Capitol Hill My,MattLaslo,3/22/2020,neutral,0
RT There is no Plan B for lawmaker s facing the corona pandemic on Capitol Hill My story f,mmcauliff,3/22/2020,neutral,0
RT There is no Plan B for lawmaker s facing the corona pandemic on Capitol Hill My story f,omyword,3/22/2020,neutral,0
RT There is no Plan B for lawmaker s facing the corona pandemic on Capitol Hill My story f,john95959,3/22/2020,neutral,0
RT There is no Plan B for lawmaker s facing the corona pandemic on Capitol Hill My story f,dnewhauser,3/22/2020,neutral,0
RT There is no Plan B for lawmaker s facing the corona pandemic on Capitol Hill My story f,DragonCat936362,3/22/2020,neutral,0
RT There is no Plan B for lawmaker s facing the corona pandemic on Capitol Hill My story f,clauvolleyball1,3/22/2020,neutral,0
RT This is how coronavirus really traces back to bats,thaloneRanger98,3/22/2020,positive,0.1
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,Jerry37716870,3/22/2020,neutral,0
RT Ai Fen a doctor at Wuhan s Central Hospital says she tried to alert her superiors about the growing coronavirus threat in D,SovereignMedia_,3/22/2020,neutral,0
RT Coronavirus news stories and prevention guidelines can trigger bouts of intense anxiety and compulsive behavior How to Dea,AnxiousPsych,3/22/2020,positive,0.2
RT An estimated 161 countries and territories now have confirmed cases of coronavirus Find out how countries are battling the,pily0,3/22/2020,positive,0.4
RT An estimated 161 countries and territories now have confirmed cases of coronavirus Find out how countries are battling the,dadeffkoptaz,3/22/2020,positive,0.4
RT An estimated 161 countries and territories now have confirmed cases of coronavirus Find out how countries are battling the,osopicoso,3/22/2020,positive,0.4
RT An estimated 161 countries and territories now have confirmed cases of coronavirus Find out how countries are battling the,Thapelo_slash,3/22/2020,positive,0.4
RT It seems has adopted diluted the 5Demands we helped to develop As the situation mutates only fearless cultur,Katukissa161,3/22/2020,neutral,0
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,danmurz,3/22/2020,negative,-0.127777778
At a time when solidarity and compassion are more important than ever far right leaders in Europe are taking the c,OSFHealth,3/22/2020,positive,0.321428571
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,abanks58,3/22/2020,negative,-0.127777778
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,DivaKnevil,3/22/2020,negative,-0.127777778
RT At a time when solidarity and compassion are more important than ever far right leaders in Europe are taking the coronaviru,maturin007,3/22/2020,positive,0.321428571
RT At a time when solidarity and compassion are more important than ever far right leaders in Europe are taking the coronaviru,DMTJoshi,3/22/2020,positive,0.321428571
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,GrimKeeper_,3/22/2020,negative,-0.127777778
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,D_MillerThe_Eye,3/22/2020,negative,-0.127777778
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,PolishchukVlady,3/22/2020,negative,-0.127777778
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,suzcamp,3/22/2020,negative,-0.127777778
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,OfficalAFTP,3/22/2020,negative,-0.127777778
RT Several senators including the chairman of the Senate Intelligence Committee unloaded stocks after receiving briefings on t,FetterNathan,3/22/2020,neutral,0
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,ElliottChapin,3/22/2020,negative,-0.127777778
I think should have included similar abuses against PM Modi an,TruthSpeaksTuff,3/22/2020,neutral,0
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,kandavolu,3/22/2020,negative,-0.127777778
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,Tyce_Austin,3/22/2020,negative,-0.127777778
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,jesS1CKA,3/22/2020,negative,-0.127777778
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,samirnkhan,3/22/2020,negative,-0.127777778
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,russelltim151,3/22/2020,negative,-0.127777778
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,drnoriega,3/22/2020,negative,-0.127777778
RT President Trump said he ll give the governors of New York California and Washington maximum flexibility to use the Nation,CoronaUpdateBot,3/22/2020,positive,0.136363636
RT President Trump said he ll give the governors of New York California and Washington maximum flexibility to use the Nation,SniperZero,3/22/2020,positive,0.136363636
RT President Trump said he ll give the governors of New York California and Washington maximum flexibility to use the Nation,FROGMAN09644394,3/22/2020,positive,0.136363636
RT President Trump said he ll give the governors of New York California and Washington maximum flexibility to use the Nation,GrimKeeper_,3/22/2020,positive,0.136363636
RT President Trump said he ll give the governors of New York California and Washington maximum flexibility to use the Nation,unloadingarea3,3/22/2020,positive,0.136363636
RT President Trump said he ll give the governors of New York California and Washington maximum flexibility to use the Nation,connect1492,3/22/2020,positive,0.136363636
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,miguelfdzflores,3/22/2020,negative,-0.127777778
RT President Trump said he ll give the governors of New York California and Washington maximum flexibility to use the Nation,platz12345,3/22/2020,positive,0.136363636
RT In Europe the populist right s message in the past five years has been to blame everything on illegal immigrants amp Brussels w,dorkaszabadi,3/22/2020,negative,-0.154761905
RT President Trump said he ll give the governors of New York California and Washington maximum flexibility to use the Nation,greatclam,3/22/2020,positive,0.136363636
RT Here s an article in by hamilton that quotes me and about our analyses of the CDC s SARS CoV,econoflove,3/22/2020,neutral,0
RT President Trump said he ll give the governors of New York California and Washington maximum flexibility to use the Nation,ErelaVish,3/22/2020,positive,0.136363636
RT The two individuals are now under individualized quarantine and the jail is locked down for 14 days,PekingMike,3/22/2020,negative,-0.127777778
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,SurfBrasil2016,3/22/2020,neutral,0
RT If the Coronavirus cancelled all sports then why tf is she still playing games with me,11stmenace,3/22/2020,neutral,0
RT This partisan coronavirus stimulus package neglected hospitals community health centers health care workers amp first r,AanelVictoria,3/22/2020,positive,0.25
RT oxford Terrible news from Walsall Areema Nasreen a 36 year old NHS nurse with no underlying health issues is on a ventilat,abalhabteab,3/22/2020,negative,-0.45
RT Ventilators save Corona victims lives but aren t being produced by firms b c they cant sell enough to be profitable US hos,adrian_a_forest,3/22/2020,neutral,0
RT The H1N1 swine flu pandemic that infected up to 1 4 billion people and killed up to 575 000 originated in factory farmed pigs,aimalahh,3/22/2020,negative,-0.2
RT That propaganda press conference is more proof Trump is unhinged Listen,aloha_kids2,3/22/2020,positive,0.2
RT GovCuomo is making the case for why States can t do this on their own Medical supply companies pushing states into bidding,amity_jewelry,3/22/2020,positive,0.3
RT The director of Harvard s Global Public Health Institute says PEOPLE WILL DIE because of Fox s misleading pro Trump co,assiduousrabbit,3/22/2020,neutral,0
RT BREAKING Gov Cuomo says New York will start implementing the trial drugs to treat Coronavirus and that they have acquired 70 000,AtransplantC,3/22/2020,positive,0.136363636
RT Did the China tip off Sen Diane Feinstein as a reward for allowing a Chinese spy to work for her for 20 years Or a coin,bunny_wheeler,3/22/2020,neutral,0
RT Trying to overturn the will of The People by trying to topple our President is one thing NancyPelosi but now you re,conqueredbylove,3/22/2020,neutral,0
RT Democrats block passage of 1 8 trillion coronavirus stimulus bill ostensible to stop business slush fund Yes make sure s,davidcmcalpine,3/22/2020,positive,0.5
RT The government trying to contain the Coronavirus but we keep going outside,dee3donya,3/22/2020,neutral,0
Kids doing math at home calculate their parents have a 24 months ToiletPaperInventory Now cash shor,designmike1,3/22/2020,neutral,0
RT Costco Says Don t Even Think of Returning Toilet Paper,DJRiter,3/22/2020,negative,-0.033333333
RT AACN is advocating for a federal response to COVID19 Join us make your voice heard and send a message to your Congressional,ElilotAlatrez,3/22/2020,neutral,0
RT While we battle the public health crisis of the Coronavirus and ensure we put FamiliesFirst Trump is still trying to de,ggirl44441,3/22/2020,neutral,0
BREAKING Rand Paul Has Tested Positive For The Chinese Coronavirus,HarrietNix,3/22/2020,positive,0.113636364
RT Bravo South Korea has set up phone booths that can test people for the coronavirus in just 7 minutes The country ha,HerHandsMyHands,3/22/2020,neutral,0
RT In powerful show of defiance of coronavirus scare huge crowds gathering in NYC s Chinatown for ceremony ahead of annua,ItsJustMeHereOK,3/22/2020,positive,0.35
